Date,EURO STOXX Vol Closing,SMAVG (50),SMAVG (100),SMAVG (250)
2016-09-02,20.0636,22.1697,23.8406,25.3567
2016-09-01,19.4166,22.4096,23.8463,25.3983
2016-08-31,19.3723,22.742,23.8752,25.4495
2016-08-30,20.1851,23.0439,23.9223,25.5126
2016-08-29,19.4893,23.3246,23.9693,25.5712
2016-08-26,20.4096,23.6954,24.0225,25.6127
2016-08-25,19.8311,24.0851,24.0799,25.6659
2016-08-24,20.2231,24.4423,24.1333,25.7236
2016-08-23,21.6649,24.8045,24.1973,25.767
2016-08-22,21.1313,25.0585,24.2257,25.8045
2016-08-19,20.3198,25.2404,24.2655,25.8422
2016-08-18,21.1903,25.3508,24.2968,25.9021
2016-08-17,20.0679,25.4133,24.3113,25.9519
2016-08-16,18.8343,25.479,24.3597,26.0348
2016-08-15,17.8981,25.5833,24.4177,26.0803
2016-08-12,18.3588,25.6964,24.4596,26.1107
2016-08-11,19.1902,25.7914,24.4964,26.1321
2016-08-10,18.2898,25.8862,24.5228,26.1454
2016-08-09,18.9378,25.9627,24.5465,26.1618
2016-08-08,19.3019,26.0029,24.5846,26.1773
2016-08-05,21.4128,26.0261,24.6226,26.1931
2016-08-04,22.9514,26.0142,24.6409,26.2053
2016-08-03,23.1234,25.9764,24.641,26.1951
2016-08-02,20.3298,25.9496,24.6508,26.1759
2016-08-01,20.2451,26.0089,24.7293,26.1694
2016-07-29,20.9929,26.0561,24.8075,26.1614
2016-07-28,20.5334,26.1239,24.876,26.1477
2016-07-27,20.1355,26.1791,24.9328,26.1385
2016-07-26,19.918,26.2659,24.9765,26.1324
2016-07-25,19.1159,26.3518,25.0425,26.1298
2016-07-22,19.4501,26.4414,25.1226,26.1343
2016-07-21,20.345,26.5413,25.2135,26.1367
2016-07-20,21.0119,26.6116,25.3074,26.1385
2016-07-19,20.8355,26.6692,25.39,26.1421
2016-07-18,20.92,26.7516,25.492,26.1349
2016-07-15,21.8141,26.8357,25.6139,26.121
2016-07-14,23.0918,26.9181,25.7012,26.1064
2016-07-13,22.3198,26.997,25.7697,26.0857
2016-07-12,23.5704,27.0788,25.8592,26.0689
2016-07-11,24.6151,27.1097,25.9327,26.0504
2016-07-08,26.545,27.0981,25.9915,26.028
2016-07-07,28.2579,26.9842,26.0613,26.0063
2016-07-06,26.7055,26.8448,26.1178,25.9794
2016-07-05,24.9798,26.7363,26.2076,25.9656
2016-07-04,25.0196,26.6735,26.3409,25.9772
2016-07-01,26.0765,26.5851,26.4252,26.0002
2016-06-30,28.553,26.4698,26.5041,26.0224
2016-06-29,31.0147,26.2964,26.5525,26.0321
2016-06-28,34.9988,26.0834,26.5429,26.028
2016-06-27,35.4279,25.8091,26.4893,26.0171
2016-06-24,32.0555,25.5115,26.4424,26.0021
2016-06-23,36.0375,25.283,26.4134,25.995
2016-06-22,34.4684,25.0085,26.3263,25.9801
2016-06-21,34.2207,24.8007,26.2555,25.9648
2016-06-20,38.0273,24.614,26.2116,25.9348
2016-06-17,39.8975,24.3495,26.1092,25.8853
2016-06-16,37.6871,24.0747,25.9914,25.8254
2016-06-15,38.3353,23.8243,25.899,25.7688
2016-06-14,34.3644,23.5901,25.799,25.7096
2016-06-13,30.2251,23.393,25.7732,25.6866
2016-06-10,25.8413,23.2907,25.8221,25.6794
2016-06-09,24.3166,23.2428,25.8713,25.6891
2016-06-08,23.3496,23.2094,25.9714,25.7069
2016-06-07,24.0527,23.2405,26.0837,25.7248
2016-06-06,23.5541,23.252,26.1426,25.7297
2016-06-03,23.1068,23.2228,26.1884,25.73
2016-06-02,23.9317,23.2014,26.2427,25.7329
2016-06-01,22.1149,23.1593,26.3056,25.7371
2016-05-31,20.9441,23.1302,26.3884,25.751
2016-05-30,20.4629,23.1664,26.4769,25.7684
2016-05-27,20.819,23.2191,26.5353,25.7843
2016-05-26,21.0604,23.2676,26.5892,25.7972
2016-05-25,21.7857,23.3056,26.6486,25.811
2016-05-24,23.2929,23.3521,26.6579,25.8222
2016-05-23,22.6043,23.4498,26.641,25.8231
2016-05-20,24.3817,23.5589,26.6395,25.8208
2016-05-19,23.2967,23.6282,26.5982,25.8065
2016-05-18,24.474,23.6864,26.5906,25.8034
2016-05-17,24.2125,23.6871,26.5847,25.784
2016-05-16,23.5957,23.7333,26.5815,25.7653
2016-05-13,24.4471,23.8038,26.5714,25.7492
2016-05-12,23.8595,23.8857,26.5812,25.7316
2016-05-11,23.891,24.0031,26.6172,25.7202
2016-05-10,24.956,24.1108,26.6824,25.7106
2016-05-09,25.1235,24.2323,26.6986,25.6978
2016-05-06,25.9343,24.3922,26.6928,25.6895
2016-05-05,27.0373,24.4843,26.6764,25.6787
2016-05-04,26.4095,24.5425,26.6417,25.6579
2016-05-03,25.1167,24.6396,26.5981,25.6368
2016-05-02,24.033,24.7556,26.5737,25.6313
2016-04-29,20.8538,24.8849,26.5599,25.6341
2016-04-28,21.2843,25.1383,26.5795,25.6516
2016-04-27,21.2816,25.3909,26.6028,25.6601
2016-04-26,21.8388,25.679,26.6264,25.6719
2016-04-25,20.6022,26.0083,26.6387,25.6807
2016-04-22,20.3114,26.2653,26.6616,25.6868
2016-04-21,19.8831,26.5384,26.6979,25.6891
2016-04-20,20.3617,26.8086,26.7472,25.6972
2016-04-19,21.2846,27.0024,26.7734,25.7061
2016-04-18,20.5487,27.1696,26.7871,25.7102
2016-04-15,20.6302,27.3733,26.816,25.7176
2016-04-14,22.3118,27.5438,26.8572,25.7243
2016-04-13,24.0775,27.6442,26.8703,25.7353
2016-04-12,24.8863,27.7104,26.888,25.7194
2016-04-11,24.8054,27.8093,26.8886,25.6927
2016-04-08,26.1571,27.8689,26.8751,25.6689
2016-04-07,25.1686,27.9081,26.8319,25.6357
2016-04-06,26.623,27.9736,26.8041,25.6051
2016-04-05,24.509,28.0079,26.7577,25.5719
2016-04-04,25.1088,28.1535,26.717,25.5515
2016-04-01,23.4487,28.3536,26.6753,25.5313
2016-03-31,22.6443,28.4997,26.6483,25.5204
2016-03-30,24.9043,28.7333,26.6225,25.5137
2016-03-29,24.6287,28.927,26.5811,25.4985
2016-03-24,22.0971,29.0332,26.5384,25.479
2016-03-23,22.0365,29.1539,26.5278,25.4725
2016-03-22,21.8265,29.284,26.5146,25.463
2016-03-21,20.6567,29.4518,26.5032,25.4523
2016-03-18,22.7536,29.6467,26.503,25.4404
2016-03-17,23.0994,29.7874,26.4735,25.4287
2016-03-16,23.2425,29.8516,26.4422,25.4062
2016-03-15,22.9607,29.9109,26.4281,25.3889
2016-03-14,24.1107,29.9917,26.4156,25.3758
2016-03-11,28.1781,29.9637,26.3991,25.3603
2016-03-10,28.0607,29.8322,26.3447,25.3252
2016-03-09,27.8475,29.7201,26.3053,25.2882
2016-03-08,26.2052,29.5682,26.2784,25.2527
2016-03-07,24.5116,29.4948,26.2567,25.2258
2016-03-04,26.5186,29.4822,26.2435,25.2096
2016-03-03,27.1243,29.4298,26.2125,25.1788
2016-03-02,28.5424,29.3389,26.1865,25.1439
2016-03-01,29.7298,29.2767,26.165,25.1025
2016-02-29,29.2756,29.2313,26.1302,25.0593
2016-02-26,31.0305,29.254,26.1237,25.0205
2016-02-25,33.1178,29.165,26.1227,24.9676
2016-02-24,30.5366,28.9933,26.1087,24.9061
2016-02-23,29.9498,28.8685,26.1238,24.8534
2016-02-22,31.2656,28.7409,26.1617,24.8049
2016-02-19,30.9172,28.5565,26.1799,24.7534
2016-02-18,30.4983,28.3918,26.1759,24.7122
2016-02-17,33.5213,28.2349,26.2055,24.687
2016-02-16,33.9154,28.0208,26.1808,24.6458
2016-02-15,35.6846,27.8146,26.1633,24.6035
2016-02-12,38.3051,27.5739,26.0766,24.5604
2016-02-11,33.4528,27.2691,25.9776,24.5082
2016-02-10,33.9664,27.0579,25.9137,24.4711
2016-02-09,33.3917,26.8573,25.8532,24.4327
2016-02-08,30.0529,26.6857,25.8188,24.402
2016-02-05,29.6423,26.5444,25.8318,24.3822
2016-02-04,30.7369,26.4046,25.8518,24.3651
2016-02-03,29.1542,26.2587,25.8645,24.3295
2016-02-02,27.3303,26.1706,25.8775,24.3019
2016-02-01,27.389,26.0964,25.9265,24.2817
2016-01-29,29.8315,26.0656,26.0041,24.2632
2016-01-28,27.7832,25.968,26.0539,24.2412
2016-01-27,28.1187,25.8813,26.0749,24.229
2016-01-26,28.4443,25.7557,26.1307,24.2098
2016-01-25,28.3356,25.6346,26.1889,24.1833
2016-01-22,31.7894,25.5076,26.2163,24.1597
2016-01-21,35.1133,25.2806,26.2087,24.1179
2016-01-20,30.7571,24.997,26.1632,24.0699
2016-01-19,34.325,24.7968,26.2085,24.0386
2016-01-18,34.5856,24.5116,26.2017,24.0054
2016-01-15,29.939,24.2352,26.2639,23.9754
2016-01-14,28.1348,24.0435,26.2666,23.9689
2016-01-13,28.5388,23.9017,26.2402,23.9737
2016-01-12,30.2182,23.7452,26.192,23.9756
2016-01-11,30.4005,23.5546,26.1148,23.9727
2016-01-08,29.7899,23.3594,26.0346,23.9652
2016-01-07,26.309,23.1596,25.965,23.965
2016-01-06,26.2087,23.0329,25.9344,23.9748
2016-01-05,26.998,22.9453,25.917,23.9736
2016-01-04,22.7102,22.8396,25.851,23.9783
2015-12-30,21.6067,22.8345,25.807,24.0028
2015-12-29,22.4544,22.8571,25.778,24.0349
2015-12-28,20.2504,22.8904,25.736,24.0501
2015-12-23,22.5361,22.9886,25.709,24.0738
2015-12-22,23.8836,23.0187,25.6662,24.0834
2015-12-21,23.8989,23.0047,25.6133,24.0762
2015-12-18,22.5761,22.9951,25.5672,24.0725
2015-12-17,25.4362,23.0341,25.5438,24.0767
2015-12-16,27.4591,23.0532,25.4897,24.0652
2015-12-15,30.411,23.0291,25.4232,24.0643
2015-12-14,26.5766,22.9933,25.3383,24.0453
2015-12-11,24.5343,23.0805,25.2629,24.0571
2015-12-10,24.2947,23.2242,25.1919,24.065
2015-12-09,23.5733,23.3792,25.1305,24.051
2015-12-08,22.0447,23.5825,25.074,24.0437
2015-12-07,22.6816,23.8032,25.0347,24.0413
2015-12-04,22.6526,23.96,24.9975,24.0171
2015-12-03,22.8176,24.1761,24.9612,23.9918
2015-12-02,23.6051,24.3408,24.944,23.9729
2015-12-01,23.6503,24.512,24.9234,23.9537
2015-11-30,23.0669,24.5793,24.9194,23.9356
2015-11-27,22.8903,24.686,24.9675,23.9207
2015-11-26,23.9372,24.7695,25.0462,23.9012
2015-11-25,24.8133,24.849,25.1232,23.8781
2015-11-24,22.9841,24.9518,25.1849,23.852
2015-11-23,22.6528,25.1192,25.2549,23.8366
2015-11-20,23.4423,25.2991,25.3512,23.8233
2015-11-19,24.748,25.4703,25.4335,23.8052
2015-11-18,23.6199,25.5843,25.4889,23.7858
2015-11-17,25.8488,25.7565,25.5758,23.7696
2015-11-16,24.9526,25.9426,25.6238,23.7421
2015-11-13,23.4483,26.1399,25.6414,23.7199
2015-11-12,21.839,26.2685,25.6634,23.7044
2015-11-11,22.3923,26.5057,25.6943,23.6972
2015-11-10,21.984,26.7432,25.7056,23.6901
2015-11-09,20.4363,26.9249,25.7212,23.6752
2015-11-06,20.9361,27.1369,25.803,23.6702
2015-11-05,20.7464,27.3294,25.8779,23.6709
2015-11-04,20.0632,27.6202,25.9532,23.6708
2015-11-03,20.7672,27.8919,26.04,23.6783
2015-11-02,20.3569,28.2926,26.1108,23.6868
2015-10-30,21.0418,28.4897,26.1598,23.6908
2015-10-29,20.7149,28.5788,26.1857,23.6879
2015-10-28,20.6863,28.6387,26.2169,23.6886
2015-10-27,20.6403,28.675,26.2599,23.6888
2015-10-26,19.8009,28.7098,26.3095,23.6879
2015-10-23,19.9722,28.7705,26.3642,23.7008
2015-10-22,21.8297,28.8359,26.409,23.7062
2015-10-21,21.7156,28.8887,26.4312,23.7024
2015-10-20,22.4522,28.8624,26.4592,23.7023
2015-10-19,22.7408,28.7795,26.4803,23.7015
2015-10-16,24.1188,28.6988,26.4883,23.7113
2015-10-15,25.158,28.5816,26.4673,23.7162
2015-10-14,24.0398,28.4294,26.4239,23.7417
2015-10-13,23.1872,28.3137,26.4085,23.7605
2015-10-12,23.4173,28.2218,26.3729,23.7613
2015-10-09,24.5243,28.1393,26.3341,23.7616
2015-10-08,26.3912,28.0535,26.2845,23.756
2015-10-07,26.257,27.9263,26.2211,23.7325
2015-10-06,28.6187,27.8174,26.1686,23.7111
2015-10-05,30.9395,27.6833,26.0975,23.6806
2015-10-02,31.7174,27.4453,26.0056,23.6359
2015-10-01,32.0459,27.1596,25.9189,23.5878
2015-09-30,33.7366,26.8819,25.8308,23.544
2015-09-29,33.0825,26.5654,25.7118,23.4851
2015-09-28,30.5182,26.2661,25.5923,23.4241
2015-09-25,33.4567,26.0351,25.5246,23.3773
2015-09-24,31.0561,25.7463,25.4373,23.3138
2015-09-23,32.1618,25.5471,25.379,23.2599
2015-09-22,27.0169,25.3348,25.2916,23.195
2015-09-21,28.4011,25.2595,25.2636,23.158
2015-09-18,27.0649,25.249,25.22,23.1078
2015-09-17,27.9163,25.323,25.1706,23.0597
2015-09-16,29.9496,25.3974,25.1003,23.0146
2015-09-15,31.355,25.4181,25.02,22.9605
2015-09-14,31.6478,25.3907,24.9321,22.9035
2015-09-11,32.0034,25.4034,24.8389,22.8438
2015-09-10,30.4496,25.3968,24.7429,22.7794
2015-09-09,32.2298,25.3935,24.6614,22.724
2015-09-08,35.1536,25.395,24.5897,22.6608
2015-09-07,34.8152,25.3049,24.4392,22.5837
2015-09-04,29.8773,25.1429,24.2731,22.5078
2015-09-03,33.7021,25.0583,24.1629,22.4502
2015-09-02,34.264,24.8829,24.0045,22.38
2015-09-01,31.0718,24.668,23.837,22.3102
2015-08-31,31.0337,24.5174,23.7094,22.2573
2015-08-28,30.5602,24.4691,23.5934,22.2041
2015-08-27,35.2896,24.4265,23.4883,22.1506
2015-08-26,33.6485,24.2861,23.3426,22.0785
2015-08-25,40.803,24.1881,23.2159,22.0084
2015-08-24,30.2101,23.9289,23.0188,21.9087
2015-08-21,25.4949,23.8299,22.9143,21.8537
2015-08-20,23.7117,23.7927,22.8641,21.8207
2015-08-19,22.5001,23.795,22.8235,21.79
2015-08-18,22.3811,23.8448,22.7901,21.7669
2015-08-17,22.8364,23.9092,22.743,21.7426
2015-08-14,23.2434,23.958,22.7129,21.7193
2015-08-13,24.4678,23.9821,22.6553,21.7078
2015-08-12,20.4012,23.9738,22.5997,21.6791
2015-08-11,18.3067,24.056,22.5926,21.6704
2015-08-10,18.7066,24.1811,22.6121,21.6755
2015-08-07,18.2603,24.2778,22.6189,21.6783
2015-08-06,17.5482,24.3529,22.6245,21.6903
2015-08-05,18.2536,24.4183,22.6387,21.7033
2015-08-04,18.5935,24.5033,22.6509,21.7068
2015-08-03,19.2878,24.524,22.6696,21.7062
2015-07-31,20.2348,24.5289,22.6648,21.7055
2015-07-30,20.0336,24.5156,22.6466,21.7038
2015-07-29,20.8092,24.516,22.6281,21.7001
2015-07-28,21.9151,24.5199,22.6092,21.6868
2015-07-27,19.0408,24.5118,22.5859,21.6662
2015-07-24,17.4317,24.5658,22.5735,21.6583
2015-07-23,18.16,24.6783,22.5767,21.6555
2015-07-22,17.9144,24.7797,22.5686,21.6423
2015-07-21,18.1165,24.8582,22.5677,21.633
2015-07-20,18.9656,24.9184,22.5706,21.6232
2015-07-17,19.018,25.0142,22.5871,21.6182
2015-07-16,21.0969,25.1283,22.639,21.6083
2015-07-15,21.5485,25.2108,22.6601,21.5945
2015-07-14,23.2482,25.2484,22.678,21.5675
2015-07-13,27.8763,25.2677,22.6946,21.538
2015-07-10,30.7656,25.1911,22.6683,21.4865
2015-07-09,31.6348,25.0181,22.6025,21.4288
2015-07-08,30.9878,24.8032,22.5298,21.3689
2015-07-07,29.9819,24.6218,22.4771,21.3053
2015-07-06,32.285,24.4736,22.4284,21.2489
2015-07-03,31.6721,24.2745,22.3593,21.1771
2015-07-02,30.285,24.089,22.2609,21.1028
2015-07-01,32.3071,23.9293,22.1806,21.0332
2015-06-30,30.6468,23.7843,22.0803,20.9598
2015-06-29,26.7172,23.5735,22.0015,20.8948
2015-06-26,25.6433,23.4033,21.9775,20.849
2015-06-25,24.9348,23.2676,21.9684,20.8076
2015-06-24,23.5179,23.1262,21.9523,20.767
2015-06-23,23.5436,23.0061,21.9354,20.7302
2015-06-22,28.6184,22.9015,21.9242,20.6885
2015-06-19,28.4283,22.7177,21.8515,20.6284
2015-06-18,28.2724,22.5502,21.7983,20.5658
2015-06-17,28.7447,22.3992,21.745,20.5035
2015-06-16,27.8467,22.2437,21.7177,20.4441
2015-06-15,25.2594,22.1087,21.71,20.3901
2015-06-12,23.6341,21.9988,21.7406,20.3505
2015-06-11,23.8291,21.9355,21.7976,20.3126
2015-06-10,24.9865,21.852,21.8495,20.2726
2015-06-09,25.604,21.7354,21.8945,20.2276
2015-06-08,25.2745,21.5767,21.9239,20.1774
2015-06-05,24.4495,21.4678,21.9684,20.1288
2015-06-04,24.0513,21.3284,22.0117,20.0849
2015-06-03,24.5107,21.2257,22.0302,20.0472
2015-06-02,24.5648,21.1293,22.0668,20.0152
2015-06-01,23.5386,21.043,22.1095,19.983
2015-05-29,22.0181,20.96,22.1704,19.9539
2015-05-28,20.8183,20.8961,22.2127,19.9289
2015-05-27,22.5012,20.8591,22.2664,19.9077
2015-05-26,19.6309,20.7985,22.2907,19.8778
2015-05-22,19.5296,20.8152,22.3152,19.8599
2015-05-21,19.5695,20.8008,22.3496,19.8428
2015-05-20,20.0541,20.7777,22.3901,19.8269
2015-05-19,21.0066,20.7403,22.4153,19.8077
2015-05-18,21.5088,20.6986,22.4776,19.7848
2015-05-15,21.7425,20.6601,22.5191,19.7617
2015-05-14,23.0546,20.5812,22.5969,19.7384
2015-05-13,23.2326,20.4752,22.6314,19.7094
2015-05-12,21.8358,20.3575,22.6071,19.6863
2015-05-11,21.1296,20.2773,22.6061,19.6624
2015-05-08,23.7527,20.2227,22.6092,19.6419
2015-05-07,24.7232,20.1601,22.5381,19.6119
2015-05-06,25.2236,20.1497,22.4541,19.5797
2015-05-05,23.4264,20.1094,22.383,19.5457
2015-05-04,24.2128,20.1077,22.3367,19.5222
2015-04-30,24.0466,20.1215,22.2857,19.4994
2015-04-29,22.1195,20.1456,22.2387,19.4755
2015-04-28,20.8863,20.1869,22.1977,19.4586
2015-04-27,21.92,20.2565,22.1704,19.4434
2015-04-24,22.5723,20.3325,22.134,19.4251
2015-04-23,22.3273,20.3832,22.0998,19.4086
2015-04-22,22.3991,20.444,22.0697,19.3943
2015-04-21,22.3,20.4327,22.0348,19.3727
2015-04-20,25.0553,20.4319,22.0109,19.3519
2015-04-17,20.1086,20.3763,21.9561,19.319
2015-04-16,18.2074,20.4294,21.9447,19.3065
2015-04-15,18.8576,20.5517,21.9568,19.303
2015-04-14,17.8638,20.6692,21.9638,19.3061
2015-04-13,17.5116,20.7784,21.9856,19.3086
2015-04-10,18.3136,20.8646,22.0166,19.3118
2015-04-09,19.4281,20.947,22.0161,19.3075
2015-04-08,20.0561,20.9853,22.0136,19.2975
2015-04-07,20.7203,21.0464,22.0242,19.2877
2015-04-02,20.9691,21.0909,22.0242,19.275
2015-04-01,21.1004,21.1918,22.0339,19.2546
2015-03-31,19.7608,21.3113,22.0519,19.2357
2015-03-30,20.4715,21.4825,22.0679,19.2251
2015-03-27,19.6535,21.6596,22.0664,19.2109
2015-03-26,19.158,21.8471,22.0787,19.2029
2015-03-25,17.6675,22.0536,22.0945,19.1944
2015-03-24,19.8323,22.271,22.1219,19.1943
2015-03-23,17.4772,22.4689,22.1538,19.1853
2015-03-20,18.9138,22.6949,22.1923,19.1885
2015-03-19,19.6938,22.8348,22.2119,19.1905
2015-03-18,20.2476,23.0044,22.2319,19.1805
2015-03-17,19.3889,23.1761,22.2519,19.172
2015-03-16,18.8262,23.3808,22.3099,19.1716
2015-03-13,18.967,23.5293,22.3751,19.1768
2015-03-12,19.4698,23.6737,22.5007,19.1868
2015-03-11,20.4652,23.783,22.5936,19.2017
2015-03-10,18.8112,23.8153,22.6227,19.2082
2015-03-09,18.4149,23.8984,22.6696,19.2138
2015-03-06,18.1841,24.0025,22.7166,19.2192
2015-03-05,18.9188,24.0904,22.7399,19.227
2015-03-04,19.5843,24.2566,22.7598,19.2332
2015-03-03,17.7992,24.3781,22.774,19.2261
2015-03-02,17.7528,24.6127,22.7936,19.2297
2015-02-27,17.3519,24.7876,22.813,19.2333
2015-02-26,17.8235,24.8567,22.8503,19.2513
2015-02-25,18.398,24.9349,22.8622,19.2471
2015-02-24,20.625,24.9958,22.8567,19.242
2015-02-23,24.2039,24.916,22.8385,19.2241
2015-02-20,23.2086,24.7586,22.7724,19.1922
2015-02-19,23.3392,24.6566,22.716,19.1662
2015-02-18,24.9047,24.5656,22.6421,19.1424
2015-02-17,25.2507,24.4499,22.5708,19.1139
2015-02-16,24.1849,24.3317,22.4766,19.0827
2015-02-13,24.3635,24.2085,22.3853,19.0543
2015-02-12,25.721,24.0844,22.3079,19.0257
2015-02-11,25.1067,23.9356,22.2151,18.9883
2015-02-10,25.3712,23.8164,22.1349,18.9579
2015-02-09,21.8332,23.6954,22.0484,18.9281
2015-02-06,22.2611,23.637,21.9892,18.9114
2015-02-05,22.2736,23.5899,21.9327,18.8996
2015-02-04,22.7637,23.5359,21.8742,18.8875
2015-02-03,24.3214,23.46,21.8053,18.8796
2015-02-02,24.731,23.3619,21.7206,18.8729
2015-01-30,23.3237,23.2585,21.628,18.8661
2015-01-29,21.8259,23.1928,21.5563,18.8688
2015-01-28,22.4298,23.1686,21.5062,18.8688
2015-01-27,21.3426,23.0852,21.4602,18.8636
2015-01-26,23.1125,23.0419,21.4241,18.8655
2015-01-23,22.9441,23.002,21.3649,18.8529
2015-01-22,26.0176,22.9575,21.3082,18.8439
2015-01-21,27.0724,22.876,21.2091,18.8235
2015-01-20,28.32,22.7925,21.0974,18.7853
2015-01-19,29.3287,22.6533,20.9787,18.7378
2015-01-16,29.026,22.4731,20.8578,18.6852
2015-01-15,29.4845,22.3103,20.7278,18.6334
2015-01-14,28.5404,22.1354,20.6003,18.5784
2015-01-13,29.7249,21.9728,20.4779,18.5325
2015-01-12,28.7787,21.8388,20.351,18.4796
2015-01-09,25.9087,21.6896,20.2668,18.4317
2015-01-08,28.1715,21.589,20.1807,18.3965
2015-01-07,28.8317,21.4595,20.0813,18.3501
2015-01-06,29.6236,21.3277,19.9886,18.3042
2015-01-05,26.2531,21.239,19.8866,18.2551
2015-01-02,26.1876,21.221,19.8365,18.2189
2014-12-30,24.9354,21.3277,19.7826,18.1868
2014-12-29,22.0804,21.4041,19.7247,18.1591
2014-12-23,22.9656,21.4301,19.6883,18.1465
2014-12-22,23.6176,21.4407,19.6496,18.1236
2014-12-19,22.5806,21.4307,19.6116,18.095
2014-12-18,27.228,21.3894,19.577,18.0679
2014-12-17,25.6614,21.263,19.4796,18.0231
2014-12-16,29.5265,21.1699,19.3905,17.982
2014-12-15,26.4981,20.9746,19.266,17.9327
2014-12-12,20.8103,20.8385,19.1683,17.8994
2014-12-11,21.7342,20.8439,19.1087,17.8902
2014-12-10,21.4418,20.7895,19.0473,17.876
2014-12-09,16.6347,20.7177,18.9896,17.8625
2014-12-08,16.3307,20.7609,19.0005,17.8654
2014-12-05,18.1098,20.7863,19.0025,17.867
2014-12-04,18.7911,20.7755,18.9978,17.8594
2014-12-03,19.1189,20.7186,18.958,17.8503
2014-12-02,19.3406,20.6916,18.9255,17.8473
2014-12-01,18.0253,20.6214,18.882,17.8415
2014-11-28,18.156,20.5621,18.8651,17.8377
2014-11-27,18.2837,20.5315,18.8502,17.8269
2014-11-26,19.1485,20.4945,18.8183,17.8123
2014-11-25,19.3169,20.4534,18.7856,17.791
2014-11-24,18.9133,20.4015,18.7357,17.7702
2014-11-21,19.9065,20.3415,18.6776,17.7526
2014-11-20,19.5753,20.2755,18.6074,17.7311
2014-11-19,18.9696,20.2124,18.5512,17.7098
2014-11-18,19.416,20.1506,18.5054,17.6943
2014-11-17,19.5586,20.0792,18.4639,17.6787
2014-11-14,20.0406,19.9974,18.4213,17.6631
2014-11-13,20.6145,19.9198,18.3689,17.6445
2014-11-12,18.2589,19.8438,18.3058,17.6227
2014-11-11,19.1799,19.8353,18.2545,17.6133
2014-11-10,21.1162,19.8063,18.1985,17.6051
2014-11-07,20.7181,19.7278,18.1151,17.5897
2014-11-06,21.9455,19.659,18.0351,17.5758
2014-11-05,22.8946,19.5422,17.9545,17.5572
2014-11-04,21.364,19.4023,17.8689,17.5323
2014-11-03,20.3172,19.304,17.809,17.5142
2014-10-31,20.8846,19.2424,17.7473,17.5
2014-10-30,20.7403,19.1454,17.6769,17.4814
2014-10-29,20.4123,19.0651,17.6069,17.4633
2014-10-28,23.0205,18.9831,17.5331,17.4452
2014-10-27,21.3229,18.8632,17.4343,17.4177
2014-10-24,20.8792,18.8439,17.3557,17.3932
2014-10-23,21.6951,18.7723,17.2932,17.3732
2014-10-22,22.2422,18.703,17.2413,17.3465
2014-10-21,25.1853,18.6494,17.1841,17.3198
2014-10-20,25.3527,18.5343,17.0948,17.2855
2014-10-17,31.5233,18.452,16.9991,17.2465
2014-10-16,28.7576,18.2375,16.8391,17.1844
2014-10-15,23.3811,18.0453,16.7017,17.1311
2014-10-14,23.4966,17.9466,16.6194,17.1049
2014-10-13,23.1168,17.8585,16.5369,17.0853
2014-10-10,20.5162,17.7925,16.4617,17.0673
2014-10-09,20.9036,17.7646,16.4092,17.0658
2014-10-08,21.0076,17.6962,16.3531,17.0553
2014-10-07,19.7614,17.6112,16.3002,17.0506
2014-10-06,19.695,17.5574,16.2619,17.065
2014-10-03,21.0788,17.4981,16.2229,17.0698
2014-10-02,19.014,17.3736,16.1866,17.0661
2014-10-01,17.8514,17.3051,16.1552,17.0682
2014-09-30,18.7975,17.2615,16.1367,17.0771
2014-09-29,17.6012,17.24,16.1112,17.0789
2014-09-26,17.5658,17.2186,16.1019,17.0818
2014-09-25,15.9504,17.2202,16.0936,17.0893
2014-09-24,17.7684,17.1974,16.1096,17.0932
2014-09-23,15.8303,17.1595,16.117,17.088
2014-09-22,15.0596,17.1426,16.1394,17.0903
2014-09-19,16.6266,17.1682,16.1678,17.0966
2014-09-18,16.432,17.1688,16.1723,17.0999
2014-09-17,17.096,17.142,16.1814,17.1012
2014-09-16,16.7209,17.1178,16.1949,17.1003
2014-09-15,15.9108,17.07,16.2154,17.1061
2014-09-12,16.6097,17.0137,16.2263,17.1184
2014-09-11,16.4187,16.9392,16.2312,17.1268
2014-09-10,15.878,16.89,16.2351,17.1347
2014-09-09,15.8479,16.8603,16.2463,17.1448
2014-09-08,15.4702,16.8487,16.261,17.1551
2014-09-05,16.161,16.8452,16.3027,17.1705
2014-09-04,16.8103,16.818,16.3261,17.1877
2014-09-03,17.835,16.7678,16.3409,17.2014
2014-09-02,17.7323,16.6737,16.3351,17.2161
2014-09-01,17.1888,16.5907,16.3271,17.2336
2014-08-29,17.2795,16.5025,16.3312,17.257
2014-08-28,16.1061,16.4112,16.3339,17.2755
2014-08-27,15.8972,16.3667,16.3316,17.305
2014-08-26,16.4519,16.3356,16.3363,17.326
2014-08-25,17.2349,16.3139,16.3429,17.3495
2014-08-22,16.0345,16.2523,16.3396,17.3692
2014-08-21,16.7278,16.2085,16.3559,17.3767
2014-08-20,16.3083,16.1486,16.359,17.3811
2014-08-19,17.0294,16.0832,16.3723,17.3907
2014-08-18,20.3569,16.0055,16.3779,17.4047
2014-08-15,17.2978,15.8675,16.3569,17.4001
2014-08-14,18.2314,15.814,16.3782,17.4008
2014-08-13,19.562,15.7796,16.3678,17.3936
2014-08-12,19.4288,15.7188,16.3535,17.3845
